487,01.05.2000,1,5,2000,19,Mai,1
488,02.05.2000,2,5,2000,19,Mai,1
489,03.05.2000,3,5,2000,19,Mai,1
490,04.05.2000,4,5,2000,19,Mai,1
491,05.05.2000,5,5,2000,19,Mai,1
492,06.05.2000,6,5,2000,19,Mai,1
493,07.05.2000,7,5,2000,20,Mai,1
494,08.05.2000,8,5,2000,20,Mai,1
495,09.05.2000,9,5,2000,20,Mai,1
496,10.05.2000,10,5,2000,20,Mai,1
497,11.05.2000,11,5,2000,20,Mai,1
498,12.05.2000,12,5,2000,20,Mai,1
499,13.05.2000,13,5,2000,20,Mai,1
500,14.05.2000,14,5,2000,21,Mai,1
501,15.05.2000,15,5,2000,21,Mai,1
502,16.05.2000,16,5,2000,21,Mai,1
503,17.05.2000,17,5,2000,21,Mai,1
504,18.05.2000,18,5,2000,21,Mai,1
505,19.05.2000,19,5,2000,21,Mai,1
506,20.05.2000,20,5,2000,21,Mai,1
507,21.05.2000,21,5,2000,22,Mai,1
508,22.05.2000,22,5,2000,22,Mai,1
509,23.05.2000,23,5,2000,22,Mai,1
510,24.05.2000,24,5,2000,22,Mai,1
511,25.05.2000,25,5,2000,22,Mai,1
512,26.05.2000,26,5,2000,22,Mai,1
513,27.05.2000,27,5,2000,22,Mai,1
514,28.05.2000,28,5,2000,23,Mai,1
515,29.05.2000,29,5,2000,23,Mai,1
516,30.05.2000,30,5,2000,23,Mai,1
517,31.05.2000,31,5,2000,23,Mai,1
518,01.06.2000,1,6,2000,23,Juni,1
519,02.06.2000,2,6,2000,23,Juni,1
520,03.06.2000,3,6,2000,23,Juni,1
521,04.06.2000,4,6,2000,24,Juni,1
522,05.06.2000,5,6,2000,24,Juni,1
523,06.06.2000,6,6,2000,24,Juni,1
524,07.06.2000,7,6,2000,24,Juni,1
525,08.06.2000,8,6,2000,24,Juni,1
526,09.06.2000,9,6,2000,24,Juni,1
527,10.06.2000,10,6,2000,24,Juni,1
528,11.06.2000,11,6,2000,25,Juni,1
529,12.06.2000,12,6,2000,25,Juni,1
530,13.06.2000,13,6,2000,25,Juni,1
531,14.06.2000,14,6,2000,25,Juni,1
532,15.06.2000,15,6,2000,25,Juni,1
533,16.06.2000,16,6,2000,25,Juni,1
534,17.06.2000,17,6,2000,25,Juni,1
535,18.06.2000,18,6,2000,26,Juni,1
536,19.06.2000,19,6,2000,26,Juni,1
537,20.06.2000,20,6,2000,26,Juni,1
538,21.06.2000,21,6,2000,26,Juni,1
539,22.06.2000,22,6,2000,26,Juni,1
540,23.06.2000,23,6,2000,26,Juni,1
541,24.06.2000,24,6,2000,26,Juni,1
542,25.06.2000,25,6,2000,27,Juni,1
543,26.06.2000,26,6,2000,27,Juni,1
544,27.06.2000,27,6,2000,27,Juni,1
545,28.06.2000,28,6,2000,27,Juni,1
546,29.06.2000,29,6,2000,27,Juni,1
547,30.06.2000,30,6,2000,27,Juni,1
548,01.07.2000,1,7,2000,27,Juli,1
549,02.07.2000,2,7,2000,28,Juli,1
550,03.07.2000,3,7,2000,28,Juli,1
551,04.07.2000,4,7,2000,28,Juli,1
552,05.07.2000,5,7,2000,28,Juli,1
553,06.07.2000,6,7,2000,28,Juli,1
554,07.07.2000,7,7,2000,28,Juli,1
555,08.07.2000,8,7,2000,28,Juli,1
556,09.07.2000,9,7,2000,29,Juli,1
557,10.07.2000,10,7,2000,29,Juli,1
558,11.07.2000,11,7,2000,29,Juli,1
559,12.07.2000,12,7,2000,29,Juli,1
560,13.07.2000,13,7,2000,29,Juli,1
561,14.07.2000,14,7,2000,29,Juli,1
562,15.07.2000,15,7,2000,29,Juli,1
563,16.07.2000,16,7,2000,30,Juli,1
564,17.07.2000,17,7,2000,30,Juli,1
565,18.07.2000,18,7,2000,30,Juli,1
566,19.07.2000,19,7,2000,30,Juli,1
567,20.07.2000,20,7,2000,30,Juli,1
568,21.07.2000,21,7,2000,30,Juli,1
569,22.07.2000,22,7,2000,30,Juli,1
570,23.07.2000,23,7,2000,31,Juli,1
571,24.07.2000,24,7,2000,31,Juli,1
572,25.07.2000,25,7,2000,31,Juli,1
573,26.07.2000,26,7,2000,31,Juli,1
574,27.07.2000,27,7,2000,31,Juli,1
575,28.07.2000,28,7,2000,31,Juli,1
576,29.07.2000,29,7,2000,31,Juli,1
577,30.07.2000,30,7,2000,32,Juli,1
578,31.07.2000,31,7,2000,32,Juli,1
579,01.08.2000,1,8,2000,32,August,1
580,02.08.2000,2,8,2000,32,August,1
581,03.08.2000,3,8,2000,32,August,1
582,04.08.2000,4,8,2000,32,August,1
583,05.08.2000,5,8,2000,32,August,1
584,06.08.2000,6,8,2000,33,August,1
585,07.08.2000,7,8,2000,33,August,1
586,08.08.2000,8,8,2000,33,August,1
